epoch,loss,val_loss
0,6125.61474609375,-5345.48046875
1,-10990.658203125,-14498.9482421875
2,-17250.416015625,-18146.513671875
3,-19894.078125,-20026.46484375
4,-21537.296875,-21442.8359375
5,-22826.08203125,-22564.6171875
6,-23850.03125,-23446.365234375
7,-24645.265625,-24110.771484375
8,-25269.345703125,-24641.142578125
9,-25766.03125,-25073.03125
10,-26182.734375,-25452.669921875
11,-26542.216796875,-25774.08984375
12,-26865.001953125,-26085.37109375
13,-27151.9296875,-26313.8046875
14,-27438.615234375,-26623.63671875
15,-27672.638671875,-26751.9140625
16,-27941.90625,-27062.142578125
17,-28192.626953125,-27318.07421875
18,-28395.572265625,-27482.708984375
19,-28639.951171875,-27741.94921875
20,-28920.791015625,-27863.35546875
21,-29120.134765625,-27889.71875
22,-29309.01953125,-28420.04296875
23,-29609.525390625,-28488.1796875
24,-29777.771484375,-28864.08984375
25,-30026.615234375,-29016.919921875
26,-30285.970703125,-29164.13671875
27,-30439.8203125,-29524.8203125
28,-30664.560546875,-29589.767578125
29,-30794.392578125,-29796.103515625
30,-31017.1015625,-30021.298828125
31,-31201.1640625,-30188.94921875
32,-31368.44921875,-30386.841796875
33,-31530.583984375,-30580.876953125
34,-31682.357421875,-30740.91796875
35,-31856.697265625,-30819.2578125
36,-31914.912109375,-31005.09765625
37,-32118.396484375,-31143.10546875
38,-32192.630859375,-31229.31640625
39,-32356.80859375,-31325.470703125
40,-32478.669921875,-31273.169921875
41,-32567.357421875,-31359.015625
42,-32695.833984375,-31496.82421875
43,-32815.859375,-31769.4921875
44,-32895.76171875,-31632.345703125
45,-32961.9375,-31978.21484375
46,-33120.98046875,-32003.373046875
47,-33141.57421875,-31961.5859375
48,-33229.71875,-32180.23828125
49,-33336.71484375,-32218.7265625
50,-33419.94921875,-32297.005859375
51,-33501.97265625,-32295.720703125
52,-33571.55859375,-32420.6796875
53,-33653.453125,-32453.705078125
54,-33724.18359375,-32516.51953125
55,-33795.96875,-32564.931640625
56,-33865.2421875,-32606.216796875
57,-33932.22265625,-32646.736328125
58,-33998.71484375,-32677.59375
59,-34066.59375,-32716.56640625
60,-34171.421875,-32974.26171875
61,-34233.34375,-33075.08203125
62,-34210.88671875,-33059.47265625
63,-34285.0859375,-33185.7109375
64,-34409.17578125,-32890.296875
65,-34425.0234375,-33284.8046875
66,-34469.8984375,-33350.91796875
67,-34453.6875,-33426.48828125
68,-34574.1953125,-33489.83984375
69,-34689.9609375,-33217.4609375
70,-34666.90234375,-33403.87890625
71,-34686.32421875,-33690.3359375
72,-34899.6484375,-33570.46484375
73,-34714.51953125,-33777.1875
74,-34948.71484375,-33527.6484375
75,-34880.10546875,-33847.99609375
76,-34967.81640625,-33730.2734375
77,-35043.55078125,-33808.05859375
78,-34996.77734375,-34001.28515625
79,-35153.1171875,-33880.203125
80,-35093.93359375,-34072.421875
81,-35208.34375,-34054.2578125
82,-35230.93359375,-34088.37890625
83,-35230.1015625,-34140.02734375
84,-35294.0546875,-34235.1484375
85,-35438.66015625,-34141.65625
86,-35328.69140625,-34313.57421875
87,-35423.29296875,-34282.68359375
88,-35413.859375,-34255.83203125
89,-35479.8359375,-34420.8125
90,-35584.734375,-34254.98828125
91,-35658.390625,-34219.71875
92,-35487.359375,-34437.5234375
93,-35621.828125,-34543.546875
94,-35665.8671875,-34439.15625
95,-35682.234375,-34625.51953125
96,-35773.72265625,-34623.64453125
97,-35797.65234375,-34682.734375
98,-35744.3359375,-34701.94140625
99,-35845.21484375,-34569.2109375
100,-35796.13671875,-34694.30859375
101,-35883.0390625,-34733.7265625
102,-35946.6796875,-34769.73046875
103,-36012.28125,-34374.96875
104,-35879.54296875,-34842.05078125
105,-36060.6640625,-34609.52734375
106,-35976.59765625,-34887.4921875
107,-36065.79296875,-34892.59375
108,-36155.28515625,-34750.0546875
109,-36154.6171875,-34828.70703125
110,-36083.3515625,-34946.7265625
111,-36163.31640625,-35018.77734375
112,-36261.01171875,-34639.71875
113,-36160.9140625,-35060.01953125
114,-36322.95703125,-34913.84375
115,-36230.02734375,-35099.73828125
