epoch,cotBeta_mae_metric,loss,slim_rmse_metric,val_cotBeta_mae_metric,val_loss,val_slim_rmse_metric,val_x_mae_metric,val_y_mae_metric,x_mae_metric,y_mae_metric
0,0.313019335269928,2728.768310546875,0.4196186065673828,0.2268466204404831,1088.527587890625,0.273164838552475,0.20831194519996643,0.21992553770542145,0.38464853167533875,0.35874664783477783
1,0.12998254597187042,642.7904663085938,0.20514462888240814,0.10172562301158905,504.9914245605469,0.1855490356683731,0.13592328131198883,0.16662971675395966,0.15112322568893433,0.1809091418981552
2,0.09706304222345352,491.2725524902344,0.1804225891828537,0.09439311921596527,468.0396423339844,0.17856495082378387,0.1319083869457245,0.15910989046096802,0.1332319974899292,0.16173137724399567
3,0.09166557341814041,451.17852783203125,0.1728212684392929,0.08981911092996597,419.08245849609375,0.16887617111206055,0.12610098719596863,0.14750193059444427,0.12867173552513123,0.15324406325817108
4,0.08776494115591049,390.3331604003906,0.16058534383773804,0.08694437146186829,351.38470458984375,0.15446676313877106,0.11792448908090591,0.1267092227935791,0.12140319496393204,0.13713158667087555
5,0.08612370491027832,322.95208740234375,0.14588119089603424,0.08641983568668365,290.1411437988281,0.14017075300216675,0.10978709906339645,0.10423890501260757,0.11303292959928513,0.11453431099653244
6,0.08570317924022675,274.60882568359375,0.13437674939632416,0.08543245494365692,254.3805694580078,0.1311139017343521,0.1028391644358635,0.09301570802927017,0.10546369105577469,0.09778158366680145
7,0.08381380885839462,246.0620574951172,0.12707588076591492,0.0829230546951294,231.1315460205078,0.12487433850765228,0.09670250117778778,0.08751563727855682,0.09899026900529861,0.09025591611862183
8,0.0813199132680893,225.7681121826172,0.12160921841859818,0.0806632861495018,213.9958038330078,0.12006346136331558,0.09154239296913147,0.08368232846260071,0.0933336615562439,0.08578979969024658
9,0.07933545857667923,210.79373168945312,0.11740704625844955,0.07899431139230728,201.55172729492188,0.11643969267606735,0.08766469359397888,0.0807320773601532,0.08883216977119446,0.08243398368358612
10,0.0778762474656105,199.8495635986328,0.11423297971487045,0.07773289084434509,192.37718200683594,0.1136883795261383,0.08492182195186615,0.07842841744422913,0.08556298166513443,0.07980213314294815
11,0.07672817260026932,191.50469970703125,0.11174865812063217,0.07670177519321442,185.13491821289062,0.11146371811628342,0.08282378315925598,0.0765979215502739,0.0831829234957695,0.07770396769046783
12,0.07574343681335449,184.64694213867188,0.10966277867555618,0.07578862458467484,178.99041748046875,0.10953665524721146,0.08104275166988373,0.07510499656200409,0.08127501606941223,0.07600002735853195
13,0.07486415654420853,178.69961547851562,0.10781983286142349,0.07495243102312088,173.6068115234375,0.107816681265831,0.07945449650287628,0.07387792319059372,0.07960056513547897,0.0745905190706253
14,0.0740617960691452,173.47952270507812,0.10617462545633316,0.0741768404841423,168.90003967285156,0.10628815740346909,0.07803907990455627,0.07287277281284332,0.07809768617153168,0.07343309372663498
15,0.07331245392560959,168.9362335205078,0.10472080856561661,0.07344107329845428,164.81312561035156,0.10494189709424973,0.07681270688772202,0.07205760478973389,0.07678721845149994,0.07249408215284348
16,0.0725867748260498,164.99220275878906,0.10344131290912628,0.0727146714925766,161.2369384765625,0.10374888777732849,0.0757676213979721,0.07139336317777634,0.07566237449645996,0.0717306137084961
17,0.07186277955770493,161.52212524414062,0.10230131447315216,0.07198227196931839,158.04052734375,0.1026700809597969,0.07486884295940399,0.07083321362733841,0.0746985673904419,0.07109325379133224
18,0.07112894207239151,158.3968963623047,0.10126305371522903,0.07123107463121414,155.11415100097656,0.10167200863361359,0.07407208532094955,0.07034531235694885,0.07385556399822235,0.07054301351308823
19,0.07038048654794693,155.51934814453125,0.10029711574316025,0.07046597450971603,152.38816833496094,0.10073287785053253,0.07334522157907486,0.06990902125835419,0.0731007382273674,0.07005215436220169
20,0.06961871683597565,152.82984924316406,0.09938554465770721,0.06969159096479416,149.82254028320312,0.0998406782746315,0.0726604089140892,0.06951434910297394,0.07241000980138779,0.06960534304380417
21,0.06884691119194031,150.2950439453125,0.09851863235235214,0.06890740990638733,147.3973846435547,0.09898947924375534,0.07201223075389862,0.06915955245494843,0.07177024334669113,0.06919627636671066
22,0.06807250529527664,147.8981475830078,0.09769172966480255,0.06812231242656708,145.10110473632812,0.09817647933959961,0.07140059024095535,0.0688382163643837,0.07117316871881485,0.0688244178891182
23,0.06730206310749054,145.62969970703125,0.09690254181623459,0.06734437495470047,142.92759704589844,0.09740033745765686,0.07082600146532059,0.06854952126741409,0.07061269134283066,0.06848848611116409
24,0.06653942912817001,143.4840545654297,0.09615003317594528,0.06657525151968002,140.87159729003906,0.09666013717651367,0.07028534263372421,0.0682888776063919,0.07008607685565948,0.06818308681249619
25,0.06578828394412994,141.45724487304688,0.09543358534574509,0.06581560522317886,138.92941284179688,0.09595542401075363,0.06977933645248413,0.06805624812841415,0.06959404796361923,0.06790721416473389
26,0.06504979729652405,139.54498291015625,0.09475252777338028,0.06506999582052231,137.0955047607422,0.09528516232967377,0.06930968165397644,0.06784550100564957,0.06913747638463974,0.06765700876712799
27,0.06432298570871353,137.7436981201172,0.09410630911588669,0.06433925032615662,135.36289978027344,0.09464747458696365,0.06887613981962204,0.06764988601207733,0.06871902942657471,0.06742895394563675
28,0.0636063888669014,136.04566955566406,0.09349294006824493,0.063618965446949,133.72032165527344,0.0940389558672905,0.06847742199897766,0.06746932119131088,0.06833913177251816,0.06721952557563782
29,0.06289620697498322,134.43222045898438,0.09290626645088196,0.06289797276258469,132.15902709960938,0.09345678240060806,0.06811138987541199,0.06730068475008011,0.0679887980222702,0.06702416390180588
30,0.06218688562512398,132.8887481689453,0.0923416018486023,0.062172356992959976,130.6678466796875,0.0928974449634552,0.06777583062648773,0.06713767349720001,0.06766261905431747,0.0668385773897171
31,0.06147081032395363,131.4087371826172,0.0917966291308403,0.0614398717880249,129.23611450195312,0.09235699474811554,0.06746865808963776,0.06697769463062286,0.06736250966787338,0.06666111946105957
32,0.060741063207387924,129.97915649414062,0.09126707166433334,0.06069151312112808,127.85050964355469,0.09183115512132645,0.0671876072883606,0.06681911647319794,0.06708482652902603,0.06648891419172287
33,0.05998947098851204,128.58868408203125,0.09074924141168594,0.059918761253356934,126.49979400634766,0.09131591767072678,0.06692975759506226,0.06666267663240433,0.06682800501585007,0.06632064282894135
34,0.05920817330479622,127.22672271728516,0.09023923426866531,0.059116143733263016,125.17625427246094,0.09080842137336731,0.06669235974550247,0.06650766730308533,0.06658979505300522,0.0661545842885971
35,0.05839239060878754,125.88610076904297,0.08973468840122223,0.058276645839214325,123.87203216552734,0.09030602872371674,0.06647353619337082,0.06635227054357529,0.06636878103017807,0.06598907709121704
36,0.057537563145160675,124.56059265136719,0.08923332393169403,0.057398177683353424,122.58399200439453,0.08980748057365417,0.06626991182565689,0.06619799137115479,0.06616251915693283,0.06582404673099518
37,0.05664040893316269,123.24828338623047,0.08873441070318222,0.056476712226867676,121.31163024902344,0.08931254595518112,0.06608075648546219,0.06604266911745071,0.06597135961055756,0.06565934419631958
38,0.055702853947877884,121.94942474365234,0.08823800086975098,0.05551352724432945,120.05689239501953,0.08882199972867966,0.06590323895215988,0.06588757783174515,0.06579247862100601,0.06549452990293503
39,0.054729659110307693,120.6666030883789,0.08774510771036148,0.05452493205666542,118.82522583007812,0.08833803236484528,0.06573690474033356,0.06573304533958435,0.06562349945306778,0.06533019989728928
40,0.0537298247218132,119.4066162109375,0.08725843578577042,0.05352488532662392,117.62477111816406,0.08786389231681824,0.06558119505643845,0.06557710468769073,0.0654628723859787,0.0651659443974495
41,0.05271978676319122,118.17976379394531,0.0867820531129837,0.05252467840909958,116.46768188476562,0.08740450441837311,0.0654321238398552,0.0654199868440628,0.06530962884426117,0.06500180065631866
42,0.051716309040784836,116.99673461914062,0.08632032573223114,0.05154486000537872,115.36418151855469,0.08696449548006058,0.06528977304697037,0.06526164710521698,0.06516151875257492,0.06483866274356842
43,0.050743598490953445,115.86981964111328,0.0858784168958664,0.05060982704162598,114.32506561279297,0.08654826134443283,0.06515195965766907,0.06510284543037415,0.06501853466033936,0.0646761879324913
44,0.04982401803135872,114.8092269897461,0.08546053618192673,0.04974035173654556,113.35636901855469,0.0861586183309555,0.06501876562833786,0.06494291126728058,0.06488051265478134,0.06451433897018433
45,0.048972904682159424,113.81922912597656,0.08506864309310913,0.048943083733320236,112.4584732055664,0.08579611033201218,0.06489013135433197,0.06478230655193329,0.06474731117486954,0.06435415893793106
46,0.04819938912987709,112.90025329589844,0.08470354974269867,0.04822079464793205,111.62739562988281,0.08545956015586853,0.0647662803530693,0.06462562829256058,0.06461995840072632,0.06419668346643448
47,0.04750421270728111,112.0474624633789,0.08436368405818939,0.047572653740644455,110.85736846923828,0.08514675498008728,0.06464790552854538,0.0644715279340744,0.06449731439352036,0.06404155492782593
48,0.04688403010368347,111.25672912597656,0.08404739946126938,0.046990931034088135,110.14259338378906,0.08485540002584457,0.0645335242152214,0.06432269513607025,0.06438084691762924,0.06388988345861435
49,0.04632937163114548,110.51937103271484,0.08375156670808792,0.04647288843989372,109.4754409790039,0.08458268642425537,0.06442353129386902,0.06417855620384216,0.06426874548196793,0.06374257057905197
50,0.04583263769745827,109.83039093017578,0.083474300801754,0.04601325839757919,108.85363006591797,0.08432761579751968,0.06431630998849869,0.0640435665845871,0.06416147202253342,0.06360016763210297
51,0.04538482800126076,109.17928314208984,0.08321163058280945,0.04559911787509918,108.27191162109375,0.08408825844526291,0.06421242654323578,0.06391692906618118,0.06405309587717056,0.06346204876899719
52,0.044978123158216476,108.56629180908203,0.08296365290880203,0.045242633670568466,107.7546157836914,0.08387410640716553,0.06411011517047882,0.06382359564304352,0.06394752860069275,0.06332999467849731
53,0.04467291012406349,108.16458892822266,0.08279983699321747,0.044771257787942886,107.38211822509766,0.08372560143470764,0.06438306719064713,0.0635552778840065,0.0639505609869957,0.06324657052755356
54,0.04431045427918434,107.59119415283203,0.0825667753815651,0.04453512653708458,106.68419647216797,0.08343121409416199,0.06392090767621994,0.06354587525129318,0.06386291980743408,0.06309814006090164
55,0.04398812726140022,106.962646484375,0.08231126517057419,0.04418850690126419,106.16468811035156,0.08321674913167953,0.06385010480880737,0.06337976455688477,0.06361709535121918,0.06299299001693726
56,0.04368118196725845,106.46398162841797,0.08210763335227966,0.04390901327133179,105.72047424316406,0.08303160220384598,0.06375695765018463,0.06328299641609192,0.06354840099811554,0.06286552548408508
57,0.04339968040585518,106.00248718261719,0.08191876113414764,0.04364714398980141,105.29939270019531,0.0828554779291153,0.06366336345672607,0.06319598853588104,0.06346728652715683,0.06276481598615646
58,0.04313275218009949,105.56449890136719,0.08173935860395432,0.04345562681555748,104.99775695800781,0.08272698521614075,0.06358084082603455,0.06319881975650787,0.06338520348072052,0.06267496943473816
59,0.0430089570581913,105.56082916259766,0.08173596113920212,0.04309776797890663,104.45453643798828,0.08250336349010468,0.06355337798595428,0.0629308670759201,0.06353448331356049,0.06272124499082565
60,0.042661137878894806,104.69607543945312,0.08138204365968704,0.04293124005198479,104.11714172363281,0.08235832303762436,0.06340628862380981,0.06293170899152756,0.06317155808210373,0.06246498227119446
61,0.0424351803958416,104.32421112060547,0.08122842013835907,0.042699024081230164,103.7397689819336,0.08220003545284271,0.06332507729530334,0.06283355504274368,0.06308112293481827,0.062410783022642136
62,0.04221252351999283,103.99176788330078,0.08109108358621597,0.04256323724985123,103.56295013427734,0.0821220725774765,0.0633002519607544,0.06286831200122833,0.063047856092453,0.06234435737133026
63,0.04209154099225998,103.94599151611328,0.08107050508260727,0.04222472757101059,103.06646728515625,0.08191876858472824,0.06329838931560516,0.06258276849985123,0.06316645443439484,0.06235616281628609
64,0.04181322827935219,103.28843688964844,0.08079920709133148,0.04210934787988663,102.7688217163086,0.08178780972957611,0.06310360133647919,0.06263087689876556,0.06290438026189804,0.06216733530163765
65,0.04161902889609337,102.93922424316406,0.0806540921330452,0.04190627112984657,102.42877197265625,0.08164428174495697,0.06302348524332047,0.06254012137651443,0.06277036666870117,0.0621357299387455
66,0.04144284501671791,102.78668975830078,0.08059144765138626,0.041966915130615234,102.95740509033203,0.08185835927724838,0.06348388642072678,0.06281568855047226,0.0628562793135643,0.062117695808410645
67,0.04131659120321274,102.53958129882812,0.08048692345619202,0.04151443392038345,101.77449035644531,0.081367127597332,0.0628904327750206,0.06234894320368767,0.06274446099996567,0.062092479318380356
68,0.04106803610920906,102.07830810546875,0.08029525727033615,0.04142758622765541,101.68269348144531,0.08132346719503403,0.0628984272480011,0.06239912286400795,0.06265551596879959,0.061936527490615845
69,0.0409112386405468,101.74522399902344,0.08015577495098114,0.041188061237335205,101.2400894165039,0.08113855868577957,0.06275412440299988,0.06224561110138893,0.06249292194843292,0.06190158426761627
70,0.04075237363576889,101.82626342773438,0.08018865436315536,0.041121866554021835,101.15287017822266,0.08109699934720993,0.06277730315923691,0.062266841530799866,0.06281537562608719,0.061903148889541626
71,0.040589623153209686,101.19417572021484,0.07992509007453918,0.040893394500017166,100.74181365966797,0.08092400431632996,0.06263238936662674,0.06214579567313194,0.06236349046230316,0.06178324669599533
72,0.0404328815639019,101.0525131225586,0.0798662081360817,0.04092960059642792,101.05994415283203,0.08105234801769257,0.06297461688518524,0.06227672100067139,0.062432341277599335,0.06175874546170235
73,0.04034867510199547,100.90260314941406,0.07980193197727203,0.040541574358940125,100.18534851074219,0.08068788051605225,0.06252646446228027,0.06196856498718262,0.06239255145192146,0.06173437461256981
74,0.0401233434677124,100.5559310913086,0.07965691387653351,0.040508393198251724,100.20331573486328,0.08068932592868805,0.0625891387462616,0.062055472284555435,0.062348734587430954,0.06163579598069191
75,0.039997074753046036,100.22380828857422,0.07951699197292328,0.04029436409473419,99.76202392578125,0.08050345629453659,0.06239944323897362,0.061915066093206406,0.062140949070453644,0.06160213425755501
76,0.039858002215623856,100.33011627197266,0.07956181466579437,0.04028581827878952,99.88189697265625,0.08054939657449722,0.06259617209434509,0.06196810305118561,0.06246943026781082,0.06160341203212738
77,0.039719510823488235,99.7613296508789,0.07932183891534805,0.040036268532276154,99.34098815917969,0.08032102882862091,0.062311671674251556,0.061817388981580734,0.06203792989253998,0.06149981543421745
78,0.039583608508110046,99.665771484375,0.07928194105625153,0.040053971111774445,99.66600036621094,0.08045367896556854,0.0627104640007019,0.0619044303894043,0.06213000789284706,0.061477936804294586
79,0.039493292570114136,99.45279693603516,0.079190693795681,0.039726678282022476,98.84194946289062,0.08010833710432053,0.06219376623630524,0.061659395694732666,0.06203087419271469,0.06143409386277199
80,0.03931480646133423,99.34078979492188,0.07914341986179352,0.03969687595963478,98.86756896972656,0.08011353015899658,0.06228717416524887,0.061711691319942474,0.06216711550951004,0.06138760596513748
81,0.039203446358442307,98.92520904541016,0.07896775752305984,0.03954789415001869,98.60249328613281,0.07999983429908752,0.0621899738907814,0.06164843589067459,0.06185917928814888,0.06132836267352104
82,0.03909562528133392,98.8013687133789,0.07891576737165451,0.03953326493501663,99.03968811035156,0.08018159121274948,0.06275990605354309,0.061717867851257324,0.06187613680958748,0.06131061539053917
83,0.03902817890048027,98.82583618164062,0.07892457395792007,0.03924914821982384,98.04380798339844,0.07976137101650238,0.06199923902750015,0.061473287642002106,0.0620238222181797,0.06128152087330818
84,0.03883446380496025,98.45911407470703,0.07876992225646973,0.03919276222586632,98.11920166015625,0.07978912442922592,0.062165241688489914,0.061515193432569504,0.06189930438995361,0.061198215931653976
85,0.038732435554265976,98.18690490722656,0.07865447551012039,0.039082832634449005,97.9848403930664,0.07973040640354156,0.062177691608667374,0.06147628650069237,0.061728812754154205,0.061166420578956604
86,0.03863690048456192,98.01573944091797,0.07858117669820786,0.03889666497707367,97.50629425048828,0.07953072339296341,0.06190274655818939,0.06131681054830551,0.0616886168718338,0.06112369894981384
87,0.03850386291742325,98.21942138671875,0.07866678386926651,0.03882382810115814,97.3696517944336,0.07946768403053284,0.0618680864572525,0.06130583956837654,0.06210549548268318,0.061121102422475815
88,0.03840206190943718,97.60723876953125,0.07840804010629654,0.03872853145003319,97.27484130859375,0.07942553609609604,0.06187937408685684,0.06129930913448334,0.06159890443086624,0.06101325526833534
89,0.03830445557832718,97.52702331542969,0.07837441563606262,0.03866975009441376,97.44503784179688,0.07949566096067429,0.062168799340724945,0.06132741644978523,0.06163417175412178,0.06101445108652115
90,0.038216426968574524,97.32644653320312,0.07828837633132935,0.03849267587065697,96.83030700683594,0.07923497259616852,0.06172926723957062,0.061169322580099106,0.06154625862836838,0.06096752732992172
91,0.03808232396841049,97.4677734375,0.0783488005399704,0.038430310785770416,96.78251647949219,0.07921183854341507,0.061803869903087616,0.061138834804296494,0.06190543621778488,0.06095544993877411
92,0.037994980812072754,96.93842315673828,0.07812359929084778,0.03831614926457405,96.60226440429688,0.07913427799940109,0.06174081563949585,0.06110746040940285,0.06146544963121414,0.06085572391748428
93,0.03790292143821716,96.905029296875,0.07811011373996735,0.038269057869911194,96.79975891113281,0.07921663671731949,0.06206928938627243,0.06111845001578331,0.06155586242675781,0.060852378606796265
94,0.03781692311167717,96.6548843383789,0.07800305634737015,0.038114823400974274,96.29088592529297,0.07899941504001617,0.061687130481004715,0.06102069839835167,0.06140849366784096,0.06080120429396629
95,0.03771842643618584,96.82672119140625,0.07807732373476028,0.038069240748882294,96.3608627319336,0.07902757823467255,0.06190630421042442,0.06097783148288727,0.061779264360666275,0.06078225001692772
96,0.037613384425640106,96.3040542602539,0.07785386592149734,0.03791993111371994,95.92821502685547,0.07884328067302704,0.0615755170583725,0.060915254056453705,0.06134411320090294,0.060692887753248215
97,0.037521831691265106,96.28759765625,0.07784758508205414,0.037859536707401276,95.98723602294922,0.07886678725481033,0.061758413910865784,0.06090288981795311,0.0614604614675045,0.06068257987499237
98,0.03743946924805641,96.07444763183594,0.07775674015283585,0.037769004702568054,95.87946319580078,0.07882003486156464,0.061776939779520035,0.06086422875523567,0.061349861323833466,0.06063906475901604
99,0.03735894709825516,95.96366882324219,0.07771005481481552,0.03769669309258461,95.98072052001953,0.07886283099651337,0.062041208148002625,0.060831718146800995,0.06135818362236023,0.06060481444001198
100,0.037282414734363556,95.77713012695312,0.07762977480888367,0.03754669800400734,95.28031921386719,0.07856616377830505,0.061399299651384354,0.06072693690657616,0.06127987429499626,0.060553885996341705
101,0.03716861084103584,95.93798065185547,0.07769891619682312,0.0374753475189209,95.15159606933594,0.07850801199674606,0.061397287994623184,0.06067423149943352,0.061636414378881454,0.06053055450320244
102,0.03709175065159798,95.44623565673828,0.0774889886379242,0.03740036487579346,95.10902404785156,0.07848860323429108,0.06143974885344505,0.06067618355154991,0.061219215393066406,0.06045187637209892
103,0.037014495581388474,95.41158294677734,0.07747472822666168,0.03733471408486366,95.16276550292969,0.07851052284240723,0.06161557883024216,0.06066187098622322,0.061291780322790146,0.06044510006904602
104,0.03693852946162224,95.23526000976562,0.07739929854869843,0.037255171686410904,95.04959106445312,0.0784614235162735,0.061626434326171875,0.0606125146150589,0.06122031807899475,0.060399480164051056
105,0.03686382248997688,95.14376831054688,0.07736057043075562,0.03718393296003342,95.05384063720703,0.07846280187368393,0.06177608668804169,0.06056633219122887,0.06124979257583618,0.06036010757088661
106,0.036787621676921844,94.95943450927734,0.07728138566017151,0.03709474578499794,94.78546142578125,0.07834704965353012,0.061600543558597565,0.06051120534539223,0.06117184832692146,0.06031092628836632
107,0.03671373054385185,94.95613098144531,0.07728063315153122,0.03703140839934349,94.78372955322266,0.07834580540657043,0.061756864190101624,0.060445334762334824,0.06131158024072647,0.06027216464281082
108,0.03663313016295433,94.67012786865234,0.07715732604265213,0.03693073242902756,94.3423080444336,0.07815608382225037,0.0613342747092247,0.06041501462459564,0.0611104778945446,0.06021895259618759
109,0.036556001752614975,94.68732452392578,0.07716525346040726,0.0368596687912941,94.1959457397461,0.07809270918369293,0.0612998865544796,0.06035681441426277,0.061259251087903976,0.06019672378897667
110,0.036487746983766556,94.4527816772461,0.07706460356712341,0.03678245469927788,94.06398010253906,0.07803603261709213,0.06124059110879898,0.060341596603393555,0.06110301986336708,0.0601532906293869
111,0.03641768917441368,94.38326263427734,0.07703512907028198,0.036713141947984695,93.96631622314453,0.07799351215362549,0.0612480454146862,0.06030208244919777,0.061141807585954666,0.06012530252337456
112,0.03634918853640556,94.23338317871094,0.07697094976902008,0.03664356842637062,93.85879516601562,0.0779469683766365,0.06123555451631546,0.06026924401521683,0.0610915832221508,0.0600830614566803
113,0.03628135100007057,94.12421417236328,0.07692429423332214,0.03657595068216324,93.75123596191406,0.07790037989616394,0.061227597296237946,0.060230888426303864,0.061086855828762054,0.060046013444662094
114,0.03621503710746765,93.99737548828125,0.07687003165483475,0.03650873526930809,93.63375091552734,0.07784959673881531,0.061204299330711365,0.060193981975317,0.06106044352054596,0.06000649929046631
115,0.03614994138479233,93.88327026367188,0.07682126015424728,0.03644254058599472,93.515625,0.07779855281114578,0.06117948517203331,0.06015666574239731,0.06104670837521553,0.0599689818918705
116,0.03608611226081848,93.76493072509766,0.07677061855792999,0.036377351731061935,93.39649963378906,0.07774711400270462,0.06115050986409187,0.060121115297079086,0.06102614849805832,0.05993141233921051
117,0.03602331504225731,93.65135955810547,0.07672207057476044,0.036313071846961975,93.28010559082031,0.07769688963890076,0.061122994869947433,0.060086123645305634,0.06100945919752121,0.05989508703351021
118,0.0359618104994297,93.53742980957031,0.07667333632707596,0.03624981641769409,93.16675567626953,0.07764793187379837,0.06109696626663208,0.06005164235830307,0.060990624129772186,0.05985905975103378
119,0.035901471972465515,93.42611694335938,0.07662571966648102,0.03618767112493515,93.056396484375,0.07760029286146164,0.061073049902915955,0.06001763045787811,0.06097317487001419,0.0598234124481678
120,0.03584209457039833,93.31549835205078,0.07657841593027115,0.03612682968378067,92.94834899902344,0.07755366712808609,0.06105033680796623,0.059984106570482254,0.060955096036195755,0.0597880594432354
121,0.03578370437026024,93.20674133300781,0.07653191685676575,0.03606744855642319,92.84231567382812,0.07750793546438217,0.06102848798036575,0.059950992465019226,0.06093757972121239,0.0597531758248806
122,0.03572631999850273,93.0990219116211,0.07648586481809616,0.036009255796670914,92.73760223388672,0.0774628072977066,0.061006560921669006,0.05991820618510246,0.06092008575797081,0.059718526899814606
123,0.035670023411512375,92.99299621582031,0.07644056528806686,0.03595221787691116,92.6342544555664,0.07741829007863998,0.060985028743743896,0.05988580361008644,0.06090307980775833,0.059684284031391144
124,0.03561465069651604,92.88804626464844,0.07639575004577637,0.035896483808755875,92.53223419189453,0.07737437635660172,0.060963504016399384,0.05985400825738907,0.06088598817586899,0.05965062975883484
125,0.03556034341454506,92.78478240966797,0.07635166496038437,0.03584211319684982,92.43159484863281,0.0773310512304306,0.06094231456518173,0.05982261151075363,0.06086939200758934,0.05961740389466286
126,0.03550727292895317,92.68280029296875,0.07630807906389236,0.03578922897577286,92.33283233642578,0.07728854566812515,0.06092141568660736,0.059792086482048035,0.060852762311697006,0.05958469212055206
127,0.03545515239238739,92.5824966430664,0.07626523822546005,0.03573707863688469,92.23563385009766,0.07724674046039581,0.06090094894170761,0.05976244434714317,0.060836534947156906,0.05955265089869499
128,0.0354040153324604,92.4836196899414,0.07622300833463669,0.03568585589528084,92.1402587890625,0.07720571011304855,0.060880761593580246,0.05973351001739502,0.06082034483551979,0.05952109768986702
129,0.03535391390323639,92.38633728027344,0.07618147134780884,0.035635724663734436,92.0462875366211,0.07716532796621323,0.060860924422740936,0.05970473960042,0.060804333537817,0.059490103274583817
130,0.035304632037878036,92.29032897949219,0.07614047825336456,0.03558649867773056,91.9538803100586,0.07712558656930923,0.06084131449460983,0.059676643460989,0.06078832224011421,0.059459734708070755
131,0.03525635972619057,92.19568634033203,0.07610001415014267,0.03553854674100876,91.86284637451172,0.0770864337682724,0.06082097068428993,0.05964946001768112,0.06077205762267113,0.059430088847875595
132,0.03520891070365906,92.1026382446289,0.07606028765439987,0.035491570830345154,91.77361297607422,0.07704806327819824,0.06080131232738495,0.059622976928949356,0.06075604632496834,0.059401076287031174
133,0.03516219183802605,92.01116180419922,0.07602116465568542,0.03544541448354721,91.68608093261719,0.07701044529676437,0.06078243628144264,0.059597041457891464,0.06074034422636032,0.059372685849666595
134,0.035116199404001236,91.92093658447266,0.07598263770341873,0.03540002554655075,91.60021209716797,0.0769735649228096,0.06076422706246376,0.059571776539087296,0.06072486191987991,0.05934487655758858
