epoch,loss,val_loss
0,13445.66015625,7586.92333984375
1,1598.2432861328125,-3018.5712890625
2,-6590.39013671875,-8995.751953125
3,-11087.9931640625,-11923.4013671875
4,-13503.8876953125,-13752.3759765625
5,-15110.6669921875,-15048.8759765625
6,-16274.552734375,-16042.8115234375
7,-17176.2265625,-16814.7109375
8,-17859.171875,-17367.095703125
9,-18369.619140625,-17784.611328125
10,-18755.869140625,-18118.37109375
11,-19081.759765625,-18404.3125
12,-19368.81640625,-18664.62890625
13,-19635.01953125,-18907.876953125
14,-19883.556640625,-19139.177734375
15,-20120.55859375,-19362.453125
16,-20349.1953125,-19579.998046875
17,-20571.759765625,-19793.384765625
18,-20789.96875,-20003.623046875
19,-21004.857421875,-20211.046875
20,-21216.580078125,-20415.03515625
21,-21424.28515625,-20614.07421875
22,-21626.46484375,-20806.369140625
23,-21821.7265625,-20990.642578125
24,-22009.32421875,-21166.576171875
25,-22189.28125,-21334.580078125
26,-22362.04296875,-21495.48828125
27,-22528.322265625,-21650.36328125
28,-22689.087890625,-21800.392578125
29,-22845.62109375,-21946.876953125
30,-22998.30078125,-22091.515625
31,-23139.87890625,-22228.6796875
32,-23284.640625,-22366.359375
33,-23427.412109375,-22496.755859375
34,-23561.341796875,-22622.916015625
35,-23691.6484375,-22744.1171875
36,-23816.359375,-22859.73046875
37,-23935.29296875,-22969.568359375
38,-24048.4296875,-23073.623046875
39,-24155.900390625,-23172.14453125
40,-24257.974609375,-23265.537109375
41,-24355.009765625,-23354.23046875
42,-24447.34375,-23438.63671875
43,-24535.298828125,-23519.05078125
44,-24619.13671875,-23595.79296875
45,-24699.12109375,-23669.1953125
46,-24775.4921875,-23739.837890625
47,-24848.484375,-23809.17578125
48,-24918.16015625,-23881.4453125
49,-24981.439453125,-23952.716796875
50,-25045.8046875,-24010.396484375
51,-25109.251953125,-24054.244140625
52,-25157.498046875,-24082.076171875
53,-25222.75390625,-24165.955078125
54,-25271.1875,-24223.1015625
55,-25325.388671875,-24270.65234375
56,-25374.650390625,-24323.37890625
57,-25419.251953125,-24370.8203125
58,-25469.625,-24413.41015625
59,-25504.9453125,-24459.978515625
60,-25556.345703125,-24472.578125
61,-25590.271484375,-24493.298828125
62,-25642.28515625,-24573.84375
63,-25673.087890625,-24609.01171875
64,-25719.986328125,-24655.890625
65,-25753.525390625,-24687.015625
66,-25794.87109375,-24660.78515625
67,-25818.044921875,-24707.99609375
68,-25861.10546875,-24784.419921875
69,-25900.015625,-24819.314453125
70,-25936.279296875,-24865.623046875
71,-25969.29296875,-24883.341796875
72,-25982.953125,-24881.427734375
73,-26043.744140625,-24945.12109375
74,-26067.0,-24990.7421875
