epoch,loss,val_loss
0,35536.51171875,21850.451171875
1,19719.40234375,17821.78125
2,16303.6376953125,15189.4345703125
3,16355.271484375,14213.666015625
4,14678.8076171875,13205.6630859375
5,14177.7607421875,12642.10546875
6,11815.4228515625,11178.8623046875
7,12951.3720703125,12600.3271484375
8,11621.0595703125,10364.9794921875
9,10490.783203125,10032.66015625
10,10266.34375,10817.9453125
11,9975.3359375,10503.8125
12,10218.3408203125,9502.62109375
13,9383.7177734375,8473.96484375
14,8589.1015625,8120.048828125
15,9008.134765625,7996.587890625
16,8159.27001953125,7584.09521484375
17,8206.1416015625,8404.7861328125
18,7536.595703125,9989.119140625
19,7213.109375,6927.32666015625
20,7709.87939453125,7408.25146484375
21,7201.6708984375,6335.119140625
22,6900.7763671875,6140.87744140625
23,6458.166015625,6794.73974609375
24,6160.7109375,5697.9912109375
25,5911.6103515625,5626.01416015625
26,5657.0791015625,5280.6513671875
27,5937.1962890625,5176.98291015625
28,5124.568359375,5031.94384765625
29,4941.89697265625,4801.8984375
30,4767.861328125,4654.03369140625
31,4638.42724609375,5019.92578125
32,4624.55712890625,7263.2626953125
33,5186.1083984375,4714.1923828125
34,4193.046875,3856.756103515625
35,3902.54638671875,3847.3369140625
36,3727.28173828125,3651.409423828125
37,3762.20751953125,3385.662109375
38,3613.80078125,3306.559814453125
39,3241.953857421875,3223.761474609375
40,3229.529541015625,3351.373291015625
41,3153.5234375,3076.595703125
42,2980.24267578125,2943.076904296875
43,2827.53369140625,2657.767333984375
44,2730.31640625,3294.3212890625
45,2757.940185546875,2954.823974609375
46,2666.0869140625,2419.87744140625
47,2935.346923828125,2414.210205078125
48,2412.173828125,2229.850341796875
49,2456.832763671875,2283.169677734375
50,2287.031005859375,2094.4990234375
51,2232.272216796875,3028.042724609375
52,2457.404052734375,1911.2056884765625
53,2407.505615234375,2092.04931640625
54,2261.042236328125,1944.6392822265625
55,2071.30615234375,1928.6766357421875
56,2071.69140625,1831.4189453125
57,2004.7373046875,1843.466064453125
58,1965.9161376953125,1844.90234375
59,1903.7161865234375,1705.6033935546875
60,1835.919921875,1960.14111328125
61,1796.116943359375,1837.9320068359375
62,1730.3408203125,1655.2479248046875
63,1777.98388671875,1745.50341796875
64,1791.751220703125,1432.0323486328125
65,1600.3173828125,1514.391357421875
66,1643.42236328125,1392.34912109375
67,1604.7919921875,1580.2052001953125
68,1563.2752685546875,1840.617919921875
69,1673.1619873046875,1444.946044921875
70,1465.2303466796875,1531.369384765625
71,1438.1317138671875,1361.8612060546875
72,1395.2564697265625,1349.3087158203125
73,1536.835205078125,1196.8294677734375
74,1457.85009765625,1233.1368408203125
