epoch,cotBeta_mae_metric,loss,slim_rmse_metric,val_cotBeta_mae_metric,val_loss,val_slim_rmse_metric,val_x_mae_metric,val_y_mae_metric,x_mae_metric,y_mae_metric
0,0.292117714881897,3453.1923828125,0.47838544845581055,0.20064400136470795,2366.38671875,0.4048307240009308,0.3824605643749237,0.391478031873703,0.4488620162010193,0.4568406641483307
1,0.1665404886007309,1524.5650634765625,0.3148882985115051,0.12571561336517334,864.9299926757812,0.24452805519104004,0.15532146394252777,0.25921955704689026,0.2617703080177307,0.305914044380188
2,0.11203407496213913,754.0731811523438,0.2237612009048462,0.10341154038906097,619.4320678710938,0.20679163932800293,0.13670924305915833,0.21150000393390656,0.14113137125968933,0.23639869689941406
3,0.10126668959856033,565.3772583007812,0.1937607079744339,0.09892772138118744,490.1151428222656,0.18384811282157898,0.12869998812675476,0.1738632470369339,0.1317378133535385,0.1913491189479828
4,0.09741690754890442,460.68701171875,0.17485642433166504,0.09536416828632355,407.99761962890625,0.16766075789928436,0.12072940915822983,0.1482556015253067,0.12371303141117096,0.16106370091438293
5,0.09421189874410629,379.7449645996094,0.1586342304944992,0.09242457151412964,332.24078369140625,0.15118278563022614,0.11365564912557602,0.12060850858688354,0.11660798639059067,0.13467931747436523
6,0.09123481810092926,312.4651184082031,0.14379657804965973,0.08926306664943695,280.400390625,0.13875998556613922,0.1067596897482872,0.10163895785808563,0.10989325493574142,0.11017405986785889
7,0.08798769116401672,271.07720947265625,0.13385339081287384,0.08612601459026337,250.02906799316406,0.13093824684619904,0.1006457731127739,0.09261613339185715,0.10340304672718048,0.09664825350046158
8,0.08527996391057968,245.75222778320312,0.12737515568733215,0.08383958041667938,230.45376586914062,0.12564395368099213,0.09570177644491196,0.08766435831785202,0.0979059711098671,0.08981431275606155
9,0.08320997655391693,228.66329956054688,0.12280497699975967,0.08198945224285126,216.5021514892578,0.1217307299375534,0.09179539978504181,0.08449425548315048,0.09351879358291626,0.0857955664396286
10,0.08140923827886581,216.03909301757812,0.1193142980337143,0.08031918108463287,205.85342407226562,0.11865568906068802,0.08870245516300201,0.0822647288441658,0.09004722535610199,0.08313415199518204
11,0.07977470755577087,206.23849487304688,0.11653172224760056,0.0788106843829155,197.50770568847656,0.11618722975254059,0.08624333143234253,0.08061470091342926,0.08729689568281174,0.0812261551618576
12,0.0783245712518692,198.5011749267578,0.11428669095039368,0.07749878615140915,190.9196319580078,0.11419934034347534,0.08433856815099716,0.07933712005615234,0.08512385189533234,0.079779252409935
13,0.0770740956068039,192.354248046875,0.1124706044793129,0.07638758420944214,185.67897033691406,0.11259230226278305,0.0828537791967392,0.07830842584371567,0.08343210816383362,0.07863768935203552
