epoch,cotBeta_mae_metric,loss,slim_rmse_metric,val_cotBeta_mae_metric,val_loss,val_slim_rmse_metric,val_x_mae_metric,val_y_mae_metric,x_mae_metric,y_mae_metric
0,0.2859445810317993,3181.665283203125,0.4571768343448639,0.17476655542850494,1738.495361328125,0.3467482924461365,0.29015499353408813,0.3436012268066406,0.41579580307006836,0.435612291097641
1,0.128205344080925,1064.3604736328125,0.2632337212562561,0.11020807176828384,643.3869018554688,0.210682675242424,0.15408243238925934,0.2021753340959549,0.19705213606357574,0.26572707295417786
2,0.10470794141292572,574.9143676757812,0.19530919194221497,0.09944640845060349,507.9306945800781,0.18713174760341644,0.13633666932582855,0.17223097383975983,0.14143580198287964,0.18394064903259277
3,0.09732279181480408,494.021728515625,0.18104340136051178,0.09464100748300552,457.019287109375,0.17746956646442413,0.13125433027744293,0.15903779864311218,0.1327313929796219,0.16511881351470947
4,0.09318921715021133,439.8544616699219,0.17073659598827362,0.09120166301727295,397.03125,0.165350079536438,0.12634466588497162,0.14044402539730072,0.1280744969844818,0.15036341547966003
5,0.09053974598646164,369.6683349609375,0.1563660055398941,0.08959902822971344,326.73590087890625,0.14987444877624512,0.12016608566045761,0.11345314234495163,0.12270353734493256,0.1266714483499527
6,0.0891776829957962,309.04779052734375,0.14285221695899963,0.08804228156805038,282.6785583496094,0.1392616182565689,0.1131277084350586,0.09787417948246002,0.11607825756072998,0.10411850363016129
7,0.08699371665716171,274.1976623535156,0.1344621479511261,0.08546292036771774,256.3578186035156,0.132502943277359,0.10664624720811844,0.09160847216844559,0.10937447100877762,0.09419817477464676
8,0.08444471657276154,250.60667419433594,0.1284598708152771,0.0830657109618187,236.00205993652344,0.12703458964824677,0.10056014358997345,0.08741866797208786,0.10319216549396515,0.08922336250543594
9,0.08217636495828629,231.6532745361328,0.12342128157615662,0.08096271008253098,219.1277618408203,0.12231556326150894,0.09487491101026535,0.08425737917423248,0.09733850508928299,0.08563219010829926
10,0.08012553304433823,215.8949432373047,0.11906655132770538,0.07903747260570526,205.13864135742188,0.11825655400753021,0.08984600007534027,0.0817924216389656,0.09198285639286041,0.08284714818000793
11,0.07823791354894638,202.92266845703125,0.1153564453125,0.07726504653692245,193.8320770263672,0.11486614495515823,0.08563590794801712,0.07985429465770721,0.0873933658003807,0.08065173029899597
12,0.07653810828924179,192.580078125,0.11230874806642532,0.07567650079727173,185.02291870117188,0.11214794963598251,0.08240101486444473,0.07836896926164627,0.08374463766813278,0.0789269208908081
13,0.0750243067741394,184.5959014892578,0.1098959892988205,0.07425810396671295,178.2847442626953,0.11001871526241302,0.08008996397256851,0.07722967118024826,0.08105534315109253,0.07760818302631378
14,0.07365018874406815,178.45716857910156,0.10800248384475708,0.07295083999633789,173.0413818359375,0.10832978785037994,0.07847850769758224,0.07635702192783356,0.07916462421417236,0.07660267502069473
15,0.07237422466278076,173.60528564453125,0.10648110508918762,0.07172387838363647,168.79977416992188,0.10694283246994019,0.07730764895677567,0.07566855847835541,0.07783347368240356,0.07581989467144012
16,0.07116474211215973,169.61529541015625,0.10521291196346283,0.07054873555898666,165.23240661621094,0.1057620421051979,0.07642502337694168,0.07511021941900253,0.07685624808073044,0.07519658654928207
17,0.07000389695167542,166.21363830566406,0.10411883890628815,0.06941936165094376,162.13534545898438,0.1047263815999031,0.07572151720523834,0.07464227825403214,0.07609891146421432,0.0746869370341301
18,0.06887967139482498,163.22642517089844,0.10314782708883286,0.0683228150010109,159.3765106201172,0.10379563271999359,0.07513123005628586,0.07423704117536545,0.07547847926616669,0.07425878196954727
19,0.067780502140522,160.53953552246094,0.1022658571600914,0.06724709272384644,156.8671417236328,0.10294236987829208,0.0746111273765564,0.07387886196374893,0.07494454085826874,0.07388576865196228
20,0.0666983351111412,158.0744171142578,0.10144945234060287,0.06618326157331467,154.54696655273438,0.102147676050663,0.07413848489522934,0.07355649769306183,0.07447002083063126,0.0735524594783783
21,0.06562981009483337,155.77853393554688,0.10068261623382568,0.0651325061917305,152.37351989746094,0.1013982743024826,0.07370287925004959,0.07325898855924606,0.0740370973944664,0.07324421405792236
22,0.06457222253084183,153.61471557617188,0.09995421022176743,0.06409160792827606,150.31959533691406,0.10068558901548386,0.07329771667718887,0.07297877967357635,0.07363475114107132,0.07295462489128113
23,0.06352823972702026,151.56004333496094,0.09925725311040878,0.06306318193674088,148.3673858642578,0.10000403225421906,0.07291806489229202,0.07270438224077225,0.07325494289398193,0.07267647981643677
24,0.06250020116567612,149.6002960205078,0.09858755022287369,0.062052059918642044,146.50474548339844,0.09934984147548676,0.07256119698286057,0.07243331521749496,0.07289490848779678,0.07240388542413712
25,0.061495259404182434,147.726318359375,0.09794266521930695,0.06107460334897041,144.7241668701172,0.09872084110975266,0.07222459465265274,0.07216185331344604,0.07255281507968903,0.07213205099105835
26,0.0605226531624794,145.9333953857422,0.09732148796319962,0.060132186859846115,143.02110290527344,0.09811592102050781,0.07190362364053726,0.07188910990953445,0.07222683727741241,0.07185883820056915
27,0.059590160846710205,144.2188720703125,0.09672365337610245,0.05922936275601387,141.39378356933594,0.09753472357988358,0.0716000646352768,0.07160941511392593,0.07191493362188339,0.0715821236371994
28,0.058703791350126266,142.58241271972656,0.09614942967891693,0.05837881192564964,139.84207153320312,0.09697739034891129,0.0713120773434639,0.07132593542337418,0.0716152936220169,0.07130260765552521
29,0.05787018686532974,141.02357482910156,0.09559916704893112,0.05758127570152283,138.36746215820312,0.09644483029842377,0.07103676348924637,0.07104351371526718,0.07132747024297714,0.07101989537477493
30,0.05709385126829147,139.5423583984375,0.09507329016923904,0.056842975318431854,136.9696044921875,0.09593718498945236,0.07077324390411377,0.07076609134674072,0.07104844599962234,0.07073849439620972
31,0.056376561522483826,138.1376495361328,0.09457200765609741,0.05615982413291931,135.6443634033203,0.09545347839593887,0.07052101194858551,0.0704968124628067,0.07077819854021072,0.07046099752187729
32,0.055715542286634445,136.80682373046875,0.09409483522176743,0.05552711710333824,134.38035583496094,0.09498977661132812,0.07027231156826019,0.07023952156305313,0.07051689177751541,0.07018895447254181
33,0.05510189011693001,135.54042053222656,0.09363868087530136,0.054932158440351486,133.1609344482422,0.09454009681940079,0.07001766562461853,0.06999286264181137,0.07026161253452301,0.06992330402135849
34,0.0545281320810318,134.3243408203125,0.0931987389922142,0.05436864495277405,131.97837829589844,0.09410200268030167,0.06975772231817245,0.06975684314966202,0.07000754028558731,0.06966487318277359
35,0.05398441478610039,133.15011596679688,0.09277228266000748,0.053828854113817215,130.8304901123047,0.09367493540048599,0.06949513405561447,0.06953086704015732,0.0697542279958725,0.06941604614257812
36,0.05346169322729111,132.01028442382812,0.09235677868127823,0.05330583453178406,129.70855712890625,0.09325593709945679,0.06923091411590576,0.06931459903717041,0.06950243562459946,0.06917731463909149
37,0.05295220762491226,130.89759826660156,0.09194958955049515,0.0527886264026165,128.60707092285156,0.0928429365158081,0.06896700710058212,0.0691073089838028,0.06925149261951447,0.06894929707050323
38,0.05244860798120499,129.80728149414062,0.09154907613992691,0.052274707704782486,127.52388763427734,0.09243526309728622,0.06870425492525101,0.06890896707773209,0.06900058686733246,0.06873160600662231
39,0.05194620043039322,128.7371063232422,0.09115452319383621,0.051760490983724594,126.4563217163086,0.09203208237886429,0.06844333559274673,0.06872130930423737,0.06875097751617432,0.06852400302886963
40,0.051442746073007584,127.6857681274414,0.0907655581831932,0.05124407261610031,125.40584564208984,0.09163393080234528,0.06818538159132004,0.06854622811079025,0.06850386410951614,0.06832680851221085
41,0.050935909152030945,126.65452575683594,0.09038262814283371,0.05072395130991936,124.37252044677734,0.09124084562063217,0.06793053448200226,0.0683787614107132,0.0682607963681221,0.06814058125019073
42,0.05042476952075958,125.6439208984375,0.09000599384307861,0.05020180717110634,123.35923767089844,0.09085406363010406,0.06767816841602325,0.06821773201227188,0.06802146136760712,0.0679638534784317
43,0.049911390990018845,124.65479278564453,0.08963601291179657,0.04968002438545227,122.36476135253906,0.09047311544418335,0.06742701679468155,0.06806372851133347,0.06778533011674881,0.0677962675690651
44,0.049398619681596756,123.68809509277344,0.08927295356988907,0.04916086792945862,121.39187622070312,0.090099036693573,0.06718192994594574,0.06791169941425323,0.06755292415618896,0.06763637065887451
45,0.048888467252254486,122.74407958984375,0.08891700953245163,0.04864633455872536,120.43994140625,0.08973175287246704,0.06694469600915909,0.06776239722967148,0.0673241838812828,0.06748200207948685
46,0.04838431999087334,121.82112121582031,0.08856768161058426,0.0481380894780159,119.50680541992188,0.08937053382396698,0.06671618670225143,0.06761081516742706,0.06709953397512436,0.06733062118291855
47,0.04788844287395477,120.9184799194336,0.088224858045578,0.047640442848205566,118.59273529052734,0.08901561051607132,0.06649422645568848,0.06745630502700806,0.06687915325164795,0.06718098372220993
48,0.04740223288536072,120.03521728515625,0.08788831532001495,0.047155193984508514,117.69696807861328,0.08866697549819946,0.06627900898456573,0.06730037182569504,0.06666387617588043,0.06703253090381622
49,0.046928294003009796,119.17163848876953,0.08755824714899063,0.04668416827917099,116.81880187988281,0.0883244201540947,0.06606991589069366,0.06714124232530594,0.06645413488149643,0.06688518822193146
