epoch,cotBeta_mae_metric,loss,slim_rmse_metric,val_cotBeta_mae_metric,val_loss,val_slim_rmse_metric,val_x_mae_metric,val_y_mae_metric,x_mae_metric,y_mae_metric
0,0.21195073425769806,2743.446044921875,0.4221809208393097,0.13145877420902252,1553.1170654296875,0.3275391459465027,0.3440992832183838,0.26801154017448425,0.4240100681781769,0.36709970235824585
1,0.11913035064935684,1230.7802734375,0.2855493724346161,0.11076726019382477,949.9085693359375,0.25626903772354126,0.23864316940307617,0.2230001837015152,0.28136205673217773,0.24373915791511536
2,0.10866117477416992,874.8505249023438,0.2410598248243332,0.10393889993429184,755.66748046875,0.22843888401985168,0.19503161311149597,0.20694588124752045,0.21228720247745514,0.21641965210437775
3,0.10440560430288315,745.5811157226562,0.2226428985595703,0.09978926181793213,676.061767578125,0.21607092022895813,0.1850128173828125,0.1914224624633789,0.18871475756168365,0.20035500824451447
4,0.09913883358240128,664.927490234375,0.21022191643714905,0.09736386686563492,604.8873901367188,0.20425370335578918,0.16981589794158936,0.1804122030735016,0.17740850150585175,0.18684783577919006
5,0.09614242613315582,590.231689453125,0.19802942872047424,0.09292304515838623,542.1055297851562,0.1934642791748047,0.15853622555732727,0.17023734748363495,0.161439448595047,0.17640714347362518
6,0.09297148883342743,536.774658203125,0.18879812955856323,0.09142736345529556,491.63409423828125,0.18429072201251984,0.15246634185314178,0.15664663910865784,0.15590539574623108,0.1634579598903656
7,0.09133148193359375,481.9470520019531,0.17883436381816864,0.0899864211678505,441.885986328125,0.1746969074010849,0.14653794467449188,0.14347994327545166,0.1493958830833435,0.14968228340148926
8,0.0894734188914299,434.156982421875,0.16967983543872833,0.0890490934252739,398.7043762207031,0.16594849526882172,0.14073045551776886,0.13105985522270203,0.14379459619522095,0.13683101534843445
9,0.08787853270769119,395.3714904785156,0.16186633706092834,0.08666577190160751,364.8023681640625,0.15864159166812897,0.13419698178768158,0.12321501225233078,0.13808414340019226,0.1270350068807602
10,0.08568461239337921,359.88177490234375,0.15437324345111847,0.08448654413223267,338.9410400390625,0.1528216451406479,0.13009200990200043,0.11685723811388016,0.13165844976902008,0.11943421512842178
11,0.08429510146379471,336.25836181640625,0.14917626976966858,0.08394841104745865,319.97821044921875,0.1484365165233612,0.125765860080719,0.11254731565713882,0.12703944742679596,0.11420122534036636
12,0.08275198191404343,317.9823303222656,0.14502647519111633,0.08208822458982468,302.3529052734375,0.1442277729511261,0.12072250992059708,0.10944163799285889,0.12273452430963516,0.1106405109167099
13,0.0820469856262207,329.5164489746094,0.14625586569309235,0.08083926886320114,291.2664794921875,0.1414690911769867,0.11973054707050323,0.10640512406826019,0.12882189452648163,0.10925088077783585
14,0.08073663711547852,297.3154296875,0.1400567591190338,0.08028244972229004,284.6216125488281,0.13986991345882416,0.11894924193620682,0.1049853041768074,0.11930736154317856,0.10607149451971054
15,0.08044262230396271,294.89581298828125,0.13940824568271637,0.07915148884057999,276.5030517578125,0.13782738149166107,0.11702059209346771,0.102989062666893,0.11906968057155609,0.1058146134018898
16,0.07905873656272888,282.25872802734375,0.13649636507034302,0.07795291393995285,271.3492431640625,0.13652633130550385,0.11629071086645126,0.10181140899658203,0.11633308231830597,0.1033872738480568
17,0.07828383147716522,272.5673828125,0.13415199518203735,0.07882655411958694,272.0658874511719,0.1367330253124237,0.1187250167131424,0.10010073333978653,0.11440972983837128,0.10092039406299591
18,0.07893858104944229,269.8185119628906,0.1334078162908554,0.07792158424854279,257.1044921875,0.13283990323543549,0.11233177036046982,0.0986027717590332,0.11321572959423065,0.1006106585264206
19,0.07801467180252075,265.1131286621094,0.13224998116493225,0.07729069888591766,256.18353271484375,0.13256233930587769,0.1140369325876236,0.09756709635257721,0.1130560040473938,0.09935343265533447
