epoch,cotBeta_mae_metric,loss,slim_rmse_metric,val_cotBeta_mae_metric,val_loss,val_slim_rmse_metric,val_x_mae_metric,val_y_mae_metric,x_mae_metric,y_mae_metric
0,0.037527553737163544,97.43736267089844,0.07830410450696945,0.037352047860622406,95.3044662475586,0.07905755937099457,0.06145181134343147,0.06101848557591438,0.06191319227218628,0.06120122969150543
1,0.037409018725156784,96.75018310546875,0.0780169740319252,0.037294380366802216,95.23248291015625,0.07902611047029495,0.061453793197870255,0.061001770198345184,0.061517134308815,0.06090167537331581
2,0.03734894096851349,96.89482116699219,0.07807924598455429,0.03719913214445114,95.03630065917969,0.07894132286310196,0.06137942150235176,0.060952674597501755,0.06171451881527901,0.06099158525466919
3,0.03726591914892197,96.76469421386719,0.07802413403987885,0.03711574152112007,94.9057846069336,0.0788845643401146,0.0613616481423378,0.060919396579265594,0.061657510697841644,0.06100112572312355
4,0.03717445582151413,96.61663055419922,0.07796136289834976,0.037033867090940475,94.77345275878906,0.07882709056138992,0.06133924052119255,0.06088792532682419,0.06165498122572899,0.060936424881219864
5,0.037086617201566696,96.47393798828125,0.0779009461402893,0.03695321083068848,94.64646911621094,0.0787719339132309,0.061319299042224884,0.06085997447371483,0.06162809580564499,0.06090423837304115
6,0.036999110132455826,96.34294891357422,0.0778455138206482,0.036871593445539474,94.51962280273438,0.07871687412261963,0.06129857525229454,0.06083356589078903,0.06160913407802582,0.06087752431631088
7,0.036910660564899445,96.20661926269531,0.07778775691986084,0.03678938001394272,94.39579010009766,0.0786631777882576,0.061280421912670135,0.06080818548798561,0.06158699840307236,0.06084700673818588
8,0.03682202100753784,96.07179260253906,0.07773064076900482,0.03670665994286537,94.27251434326172,0.07860975712537766,0.06126252934336662,0.060783322900533676,0.061568040400743484,0.06081518530845642
9,0.03673329949378967,95.93717956542969,0.07767359167337418,0.0366232693195343,94.15090942382812,0.07855702936649323,0.061245840042829514,0.06075943261384964,0.06154852360486984,0.060784049332141876
10,0.036644019186496735,95.80307006835938,0.07761667668819427,0.03653912991285324,94.0304183959961,0.07850475609302521,0.061230506747961044,0.06073553115129471,0.06152975186705589,0.060752984136343
